,index,Date,Value,400MA,400MArisk,Mayer,btcIssuance,usdIssuance,MAusdIssuance,PuellMultiple,Price/52w,Return%,Sharpe,Sortino,ind,PowerLaw,avg
43,635,2010-09-29,0.06192,0.06828053488372093,0.020105861397242533,,7200.0,445.824,,,0.049574240495724856,3.200000000000003,,,406,0.47689648303502324,0.1821921949759969
44,636,2010-09-30,0.061999,0.06813597727272729,0.02025327541715805,,7200.0,446.39279999999997,,,0.049856412628451044,0.1275839793281497,,,407,0.4783862665195988,0.18283198485506932
45,637,2010-10-01,0.06,0.06799960000000002,0.01893508033215358,,7200.0,432.0,,,0.04750137197441409,-3.2242455523476155,,,408,0.4721345117785017,0.17952365469502315
46,638,2010-10-02,0.0614,0.06782569565217393,0.020030065884588725,,7200.0,442.08000000000004,,,0.04949359682778367,2.333333333333343,,,409,0.4789261048102794,0.18281658917421728
47,639,2010-10-03,0.062,0.06768897872340426,0.02054126003826817,,7200.0,446.4,,,0.050430501365992565,0.9771986970684043,,,410,0.4821914540383566,0.18438773848087245
48,640,2010-10-04,0.06,0.06757045833333335,0.019202994215501545,,7200.0,432.0,,,0.04803363592137312,-3.2258064516129115,,,411,0.47563450825082226,0.18095704612923233
49,641,2010-10-05,0.0633,0.06741595918367348,0.02164050895765019,,7200.0,455.76,,,0.052445439363704396,5.499999999999994,,,412,0.4890541104955644,0.18771335293897304
50,642,2010-10-06,0.0638,0.06733364000000001,0.022050402389452575,,7200.0,459.35999999999996,,,0.053193357196717785,0.789889415481837,,,413,0.4911620381481787,0.18880193257811637
51,643,2010-10-07,0.06,0.06726435294117648,0.019396185221958413,,7200.0,432.0,,,0.048415343689867184,-5.956112852664575,,,414,0.47743823692312065,0.18174992194498207
52,644,2010-10-08,0.12001,0.06712465384615386,0.06222627279190004,,7200.0,864.072,,,0.12432380314957248,100.01666666666668,,,415,0.6357203998589227,0.27409015860013175
53,645,2010-10-09,0.12,0.06812249056603775,0.060967235952293135,,7200.0,864.0,,,0.12184486230071288,-0.00833263894676195,,,416,0.6255395338763032,0.2694505440431031
54,646,2010-10-10,0.12,0.0690831851851852,0.059796092102823,,7200.0,864.0,,,0.11954246160507387,0.0,,,417,0.6160090870654001,0.26511588025776567
55,647,2010-10-11,0.099,0.07000894545454547,0.04435718201344761,,7200.0,712.8000000000001,,,0.09231780239981058,-17.499999999999993,,,418,0.5632843987803109,0.23331979439785636
56,648,2010-10-12,0.095,0.07052664285714287,0.041149397132663225,,7200.0,684.0,,,0.08656353012249274,-4.040404040404044,,,419,0.5484457261944546,0.22538621781653687
57,649,2010-10-13,0.1,0.07095600000000002,0.04412861292992697,,7200.0,720.0,,,0.09172621065122641,5.263157894736836,,,420,0.5556569040208827,0.23050390920067873
58,650,2010-10-14,0.119,0.07145675862068966,0.0563685237184983,,7200.0,856.8,,,0.11302917080090531,18.999999999999993,,,421,0.5903985842547942,0.253265426258066
59,651,2010-10-15,0.109,0.07226257627118644,0.04886472320552062,,7200.0,784.8,,,0.09974572342763013,-8.403361344537807,,,422,0.5630745787730308,0.2372283418020605
60,652,2010-10-16,0.12,0.07287486666666668,0.05547523926132705,,7200.0,864.0,,,0.11114068601185931,10.091743119266061,,,423,0.579512985234579,0.24870963683592176
61,653,2010-10-17,0.103,0.07364740983606557,0.04361378766934407,,7200.0,741.5999999999999,,,0.09025441202056458,-14.166666666666671,,,424,0.5378826569460872,0.22391695221199862
62,654,2010-10-18,0.1024,0.07412083870967742,0.04279971032479196,,7200.0,737.2800000000001,,,0.08874241389715809,-0.5825242718446533,,,425,0.53242728667188,0.22132313696461003
63,655,2010-10-19,0.1,0.0745697142857143,0.04086342098297524,,7200.0,720.0,,,0.08526704561425287,-2.34375,,,426,0.5231761004280782,0.21643552234176877
64,656,2010-10-20,0.109,0.0749670625,0.04626316320876333,,7200.0,784.8,,,0.09466519220373985,8.999999999999986,,,427,0.5397118188002199,0.2268800580709077
65,657,2010-10-21,0.107,0.07549064615384615,0.0445144315654462,,7200.0,770.4,,,0.09150689732590578,-1.834862385321101,,,428,0.5312049320318448,0.2224087536410656
66,658,2010-10-22,0.11,0.07596806060606061,0.04597655375458961,,7200.0,792.0,,,0.09397811420154467,2.8037383177570208,,,429,0.533797946699964,0.22458420488536612
67,659,2010-10-23,0.19,0.076476,0.0955284356570524,,7200.0,1368.0,,,0.1789351134701583,72.72727272727273,,,430,0.6558367752341957,0.3101001081204688
68,660,2010-10-24,0.15,0.0781454705882353,0.06851929490252094,,7200.0,1080.0,,,0.13243429426702774,-21.052631578947366,,,431,0.5905756618070934,0.2638430836588807
69,661,2010-10-25,0.18,0.07918684057971016,0.08542481290096743,,7200.0,1296.0,,,0.16093591713500652,19.999999999999996,,,432,0.6254636081798851,0.2906081127386197
70,662,2010-10-26,0.19,0.08062702857142859,0.08941324484683684,,7200.0,1368.0,,,0.1672040628717702,5.555555555555558,,,433,0.6288392908399429,0.29515219951951666
71,663,2010-10-27,0.19001,0.0821674929577465,0.08730688253302027,,7200.0,1368.0720000000001,,,0.1631653869213195,0.005263157894752624,,,434,0.6195167046245978,0.28999632469297926
72,664,2010-10-28,0.19,0.08366530555555557,0.08532194398970386,,7200.0,1368.0,,,0.15937524564994107,-0.005262880901013567,,,435,0.6106213360500243,0.28510617522988974
73,665,2010-10-29,0.1919,0.08512194520547947,0.08453116437126607,,7200.0,1381.6799999999998,,,0.15763237299810243,1.0000000000000009,,,436,0.6044694333517588,0.28221099024037577
74,666,2010-10-30,0.199,0.08656489189189193,0.0866558133728417,,7200.0,1432.8000000000002,,,0.1608030911448958,3.699843668577407,,,437,0.6047176918898137,0.28405886546918374
75,667,2010-10-31,0.19,0.0880640266666667,0.07989890663481569,,7200.0,1368.0,,,0.14906838908317496,-4.522613065326642,,,438,0.5857728724671163,0.2715800560617023
76,668,2010-11-01,0.1955,0.08940528947368424,0.08129254648562109,,7200.0,1407.6000000000001,,,0.15108552172930378,2.894736842105261,,,439,0.5850993493728037,0.27249247252924286
77,669,2010-11-02,0.275,0.0907831428571429,0.12157254234338148,,7200.0,1980.0000000000002,,,0.21736502605183608,40.66496163682864,,,440,0.6570621187385131,0.3319998957112435
78,670,2010-11-03,0.21,0.09314489743589748,0.08453781332801256,,7200.0,1512.0,,,0.15553288793748885,-23.636363636363644,,,441,0.583616769725985,0.27456249033049546
79,671,2010-11-04,0.2399,0.09462407594936713,0.09795979257653523,,7200.0,1727.28,,,0.17743619164995053,14.23809523809525,,,442,0.6072623789729771,0.29421945439982095
80,672,2010-11-05,0.29,0.09644002500000004,0.12051374805403689,,7200.0,2088.0,,,0.21386319353405606,20.883701542309296,,,443,0.6429563993469805,0.32577778031169113
81,673,2010-11-06,0.25,0.09882965432098768,0.09768774031863128,,7200.0,1800.0,,,0.17586187724703842,-13.793103448275856,,,444,0.5982829688150099,0.2906108621268932
82,674,2010-11-07,0.37,0.10067319512195125,0.15245987744726183,,7200.0,2664.0,,,0.2638547980534245,48.0,,,445,0.6815228052606909,0.365945826920459
83,675,2010-11-08,0.3368,0.10391809638554218,0.13169923803468642,,7200.0,2424.96,,,0.2295863800251001,-8.97297297297297,,,446,0.647727050495333,0.33633755618503985
84,676,2010-11-09,0.36,0.10669050000000002,0.1380688861080023,,7200.0,2592.0,,,0.2389288358862523,6.888361045130642,,,447,0.6528625822148398,0.3432867680696982
85,677,2010-11-10,0.24,0.1096706117647059,0.08137380241363895,,7200.0,1728.0,,,0.14655847806948133,-33.333333333333336,,,448,0.5475878059884234,0.2585066954905146
86,678,2010-11-11,0.251,0.11118606976744187,0.0846776632918191,,7200.0,1807.2,,,0.15175619652889039,4.583333333333339,,,449,0.5519686263012306,0.26280082870731336
87,679,2010-11-12,0.24,0.11279312643678162,0.07847746378238253,,7200.0,1728.0,,,0.14137806445345338,-4.382470119521919,,,450,0.5352231894188233,0.2516929058848864
88,680,2010-11-13,0.299,0.1142386590909091,0.1018816356411542,,7200.0,2152.7999999999997,,,0.17928298386771682,24.583333333333336,,,451,0.5810315216558801,0.2873987137215837
89,681,2010-11-14,0.2828,0.11631462921348315,0.09298964831918327,,7200.0,2036.16,,,0.16450037405593634,-5.418060200668895,,,452,0.560506645408948,0.2726655559280225
90,682,2010-11-15,0.3,0.11816446666666668,0.09812897436879148,,7200.0,2160.0,,,0.17251992315868964,6.082036775106081,,,453,0.5676677463229111,0.27943888128346406
91,683,2010-11-16,0.28,0.12016265934065935,0.08815324485818779,,7200.0,2016.0000000000002,,,0.15603956947424485,-6.666666666666654,,,454,0.5445654069882614,0.262919407106898
92,684,2010-11-17,0.289999,0.12190002173913043,0.09048706048439775,,7200.0,2087.9928,,,0.15957703569711884,3.5710714285714262,,,455,0.5467643332526085,0.2656094764780417
93,685,2010-11-18,0.28,0.1237075376344086,0.08496097075273902,,7200.0,2016.0000000000002,,,0.15037007148136106,-3.4479429239411052,,,456,0.53243485858473,0.25592196693961006
94,686,2010-11-19,0.289,0.12537022340425533,0.08695792216255485,,7200.0,2080.7999999999997,,,0.15339458451418927,3.214285714285703,,,457,0.5343104404528316,0.25822098237652524
95,687,2010-11-20,0.29,0.12709264210526316,0.08584051458252445,,7200.0,2088.0,,,0.15136412096635027,0.34602076124568004,,,458,0.5295069449100387,0.2555705268196378
96,688,2010-11-21,0.29,0.12878959375,0.08440313063056912,,7200.0,2088.0,,,0.14882852855481407,0.0,,,459,0.5240808628710766,0.25243750735215326
97,689,2010-11-22,0.2879,0.1304515567010309,0.08226201031221068,,7200.0,2072.88,,,0.14516879155343512,-0.7241379310344742,,,460,0.5171593071491086,0.24819670300491814
98,690,2010-11-23,0.28299,0.13205817346938775,0.07920080876993583,,7200.0,2037.5280000000002,,,0.14003757424140606,-1.7054532823897128,,,461,0.5081705229673712,0.2424696353262377
99,691,2010-11-24,0.29,0.13358273737373735,0.08054040521881599,,7200.0,2088.0,,,0.14204946492358964,2.4771193328386065,,,462,0.5093106040683921,0.24396682473693257
100,692,2010-11-25,0.289,0.13514690999999998,0.07898540387002766,,7200.0,2080.7999999999997,,,0.13937228976065053,-0.34482758620689724,,,463,0.5038531780701623,0.24073695723361346
101,693,2010-11-26,0.284399,0.13667020792079204,0.07623643985025881,,7200.0,2047.6728,,,0.13477640424953213,-1.5920415224913387,,,464,0.49564074477170045,0.23555119629049714
102,694,2010-11-27,0.29,0.1381185294117647,0.07713196755179705,,7200.0,2088.0,,,0.13609299689608173,1.9694162075112764,,,465,0.49609276990719786,0.23643924478502554
103,695,2010-11-28,0.279,0.13959310679611647,0.07230425716573352,,7200.0,2008.8000000000002,,,0.12814934759913232,-3.7931034482758474,,,466,0.4828509663862601,0.22776819038370866
104,696,2010-11-29,0.275,0.14093355769230767,0.07003851270260755,,7200.0,1980.0000000000002,,,0.12437776113778727,-1.4336917562724039,,,467,0.4757882893195786,0.22340152105332448
105,697,2010-11-30,0.28,0.14221038095238092,0.07088184951998756,,7200.0,2016.0000000000002,,,0.1256539710562306,1.81818181818183,,,468,0.4766242683598087,0.22438669631200894
106,698,2010-12-01,0.25,0.1435102830188679,0.06003509484540478,,7200.0,1800.0,,,0.10796680250725585,-10.71428571428572,,,469,0.44650707008996865,0.20483632248087644
107,699,2010-12-02,0.2553,0.14450551401869155,0.06121497145607468,,7200.0,1838.16,,,0.1098537949958919,2.1200000000000108,,,470,0.44907779696181477,0.20671552113792713
108,700,2010-12-03,0.25,0.14553138888888886,0.05887846102957253,,7200.0,1800.0,,,0.1060169108017605,-2.0759890325107833,,,471,0.4416848740290153,0.20219341528678278
109,701,2010-12-04,0.235,0.14648981651376144,0.05344570601360567,,7200.0,1692.0,,,0.09714313807058081,-6.000000000000005,,,472,0.424911804984328,0.19183354968950483
110,702,2010-12-05,0.225,0.14729445454545453,0.04978095006863205,,7200.0,1620.0,,,0.09116131439873196,-4.255319148936165,,,473,0.4130489692408366,0.18466374456940018
111,703,2010-12-06,0.23,0.1479945045045045,0.051050716543812116,,7200.0,1656.0,,,0.09324894868333648,2.2222222222222143,,,474,0.4170358838869049,0.1871118497046845
112,704,2010-12-07,0.2477,0.14872669642857142,0.05637465182647923,,7200.0,1783.44,,,0.10193893456372072,7.695652173913037,,,475,0.4332146868354274,0.19717609107520914
113,705,2010-12-08,0.2388,0.1496025663716814,0.05306429942287901,,7200.0,1719.3600000000001,,,0.09652111195493382,-3.5930561162696772,,,476,0.42274258649241,0.19077599929007427
114,706,2010-12-09,0.25,0.150385,0.05622782376769752,,7200.0,1800.0,,,0.10167307461215419,4.690117252931314,,,477,0.4320829624392029,0.19666128693968488
115,707,2010-12-10,0.2275,0.15125121739130434,0.04866068376382015,,7200.0,1638.0,,,0.08930133966472756,-8.999999999999996,,,478,0.4080363183927039,0.18199944727375053
116,708,2010-12-11,0.228,0.1519085344827586,0.048506885180523124,,7200.0,1641.6000000000001,,,0.0890622417258506,0.219780219780219,,,479,0.40756362900290966,0.18171091863642777
117,709,2010-12-12,0.23,0.15255888888888888,0.04882774732462937,,7200.0,1656.0,,,0.08959846268365625,0.8771929824561431,,,480,0.40866441517427765,0.1823635417275211
118,710,2010-12-13,0.23,0.15321516949152542,0.0485190132039101,,7200.0,1656.0,,,0.08910218926367423,0.0,,,481,0.40767959244765367,0.18176693163841265
119,711,2010-12-14,0.2468,0.15386042016806722,0.05343825647076896,,7200.0,1776.96,,,0.09714944714393127,7.304347826086954,,,482,0.4234085623597117,0.1913320886581373
120,712,2010-12-15,0.23,0.15463491666666668,0.04786008814063314,,7200.0,1656.0,,,0.08801637263725992,-6.807131280388967,,,483,0.40531952688225514,0.18039866255338274
121,713,2010-12-16,0.255,0.15525776859504134,0.05527308739993072,,7200.0,1836.0,,,0.10013803112020211,10.869565217391308,,,484,0.42888231508628627,0.19476447786880638
122,714,2010-12-17,0.249,0.15607532786885245,0.053023861929805925,,7200.0,1792.8,,,0.09643807208802364,-2.352941176470591,,,485,0.4216957817344495,0.19038590525075968
123,715,2010-12-18,0.25,0.15683081300813007,0.052961281324261575,,7200.0,1800.0,,,0.09631771687111652,0.40160642570281624,,,486,0.4213193101646044,0.19019943611999415
124,716,2010-12-19,0.275,0.15758217741935482,0.060182620987194194,,7200.0,1980.0000000000002,,,0.10807048378275089,10.000000000000009,,,487,0.44258345080718886,0.20361218519237798
125,717,2010-12-20,0.26909,0.15852151999999997,0.05790583061425311,,7200.0,1937.4479999999999,,,0.10430256768892435,-2.1490909090909227,,,488,0.43551737413014974,0.19924192414444242
126,718,2010-12-21,0.27,0.15939904761904758,0.05773199036003656,,7200.0,1944.0000000000002,,,0.10397132454912886,0.33817681816492584,,,489,0.4346125105003905,0.19877194180318528
127,719,2010-12-22,0.25,0.1602699212598425,0.05132593798753099,,7200.0,1800.0,,,0.09348127015494015,-7.407407407407418,,,490,0.41470732067714966,0.1865048429398736
128,720,2010-12-23,0.25,0.16097093749999997,0.051001168590354966,,7200.0,1800.0,,,0.0929383710785647,0.0,,,491,0.41362133709820226,0.18585362558904064
129,721,2010-12-24,0.25,0.16166108527131778,0.05068418582971534,,7200.0,1800.0,,,0.0924088013002361,0.0,,,492,0.4125769269262077,0.1852233046853864
130,722,2010-12-25,0.269999,0.16234061538461536,0.05626433740490102,,7200.0,1943.9928,,,0.10149697969808003,7.999599999999996,,,493,0.42982095382068325,0.19586075697455474
131,723,2010-12-26,0.265,0.16316243511450376,0.05439907159999156,,7200.0,1908.0,,,0.09841497927540085,-1.851488338845686,,,494,0.42390961645506475,0.19224122244348574
132,724,2010-12-27,0.27,0.16393393181818178,0.05549181561628527,,7200.0,1944.0000000000002,,,0.10016202010721537,1.8867924528301883,,,495,0.42703919990988226,0.19423101187779432
133,725,2010-12-28,0.301,0.16473142105263153,0.0641074947930929,,7200.0,2167.2,,,0.11412736943721838,11.48148148148147,,,496,0.45144726747344954,0.20989404390125357
134,726,2010-12-29,0.299999,0.1657483507462686,0.06328279787952842,,7200.0,2159.9928,,,0.11269359126392225,-0.33255813953487756,,,497,0.44861370907928627,0.20819669940757898
135,727,2010-12-30,0.3,0.16674279999999994,0.0627670098208544,,7200.0,2160.0,,,0.11176696280459092,0.0003333344444467201,,,498,0.44665635611606336,0.2070634429138362
136,728,2010-12-31,0.299998,0.16772263235294113,0.06226393427668761,,7200.0,2159.9856,,,0.11086477152780763,-0.0006666666666710341,,,499,0.4447572465113261,0.20596198410527378
137,729,2011-01-01,0.299996,0.1686881459854014,0.061773918901605454,,7200.0,2159.9712,,,0.1099873919814802,-0.0006666711111380508,,,500,0.442916812689521,0.20489270785753555
138,730,2011-01-02,0.3,0.169639652173913,0.06129815242809378,,7200.0,2160.0,,,0.10913656692060868,0.0013333511113433616,,,501,0.44113787547751915,0.20385753160874054
139,731,2011-01-03,0.299899,0.17057749640287764,0.06080499834169848,,7200.0,2159.2728,,,0.10826086331253065,-0.03366666666665408,,,502,0.4393305349966776,0.20279879888363558
140,732,2011-01-04,0.298998,0.17150122142857138,0.06010110463306889,,7200.0,2152.7855999999997,,,0.1070471795170558,-0.30043447960814706,,,503,0.43694335104374293,0.2013638783979559
141,733,2011-01-05,0.3,0.1724054539007092,0.05994180660947684,,7200.0,2160.0,,,0.1067199184996673,0.33511929845684296,,,504,0.4361362558875528,0.2009326603322323
142,734,2011-01-06,0.322,0.1733040070422535,0.06557952253846235,,7200.0,2318.4,,,0.11576563472402264,7.333333333333347,,,505,0.4513863527658251,0.21091050334277003
143,735,2011-01-07,0.322898,0.17434383916083912,0.06529597443652425,,7200.0,2324.8656,,,0.11520068237190116,0.2788819875776394,,,506,0.45009182644368034,0.21019616108403524
144,736,2011-01-08,0.32,0.17537546527777773,0.06398510084043438,,7200.0,2304.0,,,0.11298072507431213,-0.8974970424096784,,,507,0.4460309941635321,0.20766560669275955
145,737,2011-01-09,0.329,0.1763728758620689,0.06593137170355959,,7200.0,2368.8,,,0.11602335981788549,2.8124999999999956,,,508,0.45082127096682695,0.21092533416275736
146,738,2011-01-10,0.329,0.17741826712328762,0.0654058978127886,,7200.0,2368.8,,,0.11506786312382797,0.0,,,509,0.44890100997495935,0.20979159030385863
147,739,2011-01-11,0.33,0.17844943537414962,0.06516151628963328,,7200.0,2376.0,,,0.11456950007568928,0.3039513677811634,,,510,0.4477575210171311,0.20916284579415123
148,740,2011-01-12,0.405,0.17947342567567562,0.08463580433737655,,7200.0,2916.0,,,0.14569153767276488,22.72727272727273,,,511,0.49466641721987475,0.2416645864100054
149,741,2011-01-13,0.45,0.18098702684563753,0.09562053867190146,,7200.0,3240.0,,,0.16291739450697013,11.111111111111116,,,512,0.5167710111129493,0.2584363147639403
150,742,2011-01-14,0.42,0.18278044666666662,0.08660730394606275,,7200.0,3024.0,,,0.14822253021260018,-6.666666666666677,,,513,0.4968368965652209,0.24388891024129464
151,743,2011-01-15,0.4,0.18435143708609267,0.08048445125924407,,7200.0,2880.0,,,0.1382057059940949,-4.761904761904756,,,514,0.48219674382533,0.23362896702622302
152,744,2011-01-16,0.4,0.1857701776315789,0.07969222915414942,,7200.0,2880.0,,,0.13672938719726693,0.0,,,515,0.47953079769300516,0.2319841380148072
153,745,2011-01-17,0.4,0.18717037254901955,0.0789221384245925,,7200.0,2880.0,,,0.13529849031676255,0.0,,,516,0.4769337460510951,0.23038479159748337
154,746,2011-01-18,0.3401,0.18855238311688305,0.0629852394059215,,7200.0,2448.7200000000003,,,0.10971999347963562,-14.975000000000005,,,517,0.43575569412449416,0.20282030900335044
155,747,2011-01-19,0.3675,0.1895301096774193,0.06945198668090667,,7200.0,2646.0,,,0.11995536973995542,8.056453984122314,,,518,0.45266243640222126,0.21402326427436114
156,748,2011-01-20,0.35,0.19067094230769224,0.06450939794851433,,7200.0,2520.0,,,0.11196139937254149,-4.761904761904767,,,519,0.43909116045339747,0.20518731925815106
157,749,2011-01-21,0.4299,0.19168577707006362,0.08397276599997093,,7200.0,3095.28,,,0.14278432479111208,22.828571428571443,,,520,0.4864783649054062,0.23774515189882975
158,750,2011-01-22,0.4443,0.1931934620253164,0.08669950189897767,,7200.0,3198.9599999999996,,,0.14685142597892314,3.3496161898115773,,,521,0.4916241737593781,0.24172503387909297
159,751,2011-01-23,0.43,0.1947727484276729,0.08229793981391328,,7200.0,3096.0,,,0.13964159430838677,-3.218546027458924,,,522,0.48100271955046914,0.23431408455758973
