,index,Date,Value,400MA,400MArisk,Mayer,btcIssuance,usdIssuance,MAusdIssuance,PuellMultiple,Price/52w,Return%,Sharpe,Sortino,ind,PowerLaw,avg
3727,4319,2020-10-30,13458.66,9075.502775,0.31186868546564983,0.3516800998904584,1800.0,24225588.0,16489234.50410959,0.5512186901514979,0.35676201904918947,1.2766950109112774,0.5578655068482796,,4090,0.3732494083404714,0.4171074016242578
3728,4320,2020-10-31,13564.72,9088.06885,0.31462020107294025,0.354306474644453,1800.0,24416496.0,16511015.687671233,0.5562105064651142,0.3598887510548043,0.7880427917786648,0.5599486685539594,,4091,0.37645823399615763,0.42023880596457147
3729,4321,2020-11-01,13810.32,9101.841550000001,0.32169223946750586,0.36279274879642825,1800.0,24858576.0,16533490.191780822,0.5690362196131066,0.3686633473067458,1.8105792084171402,0.5614639656081701,,4092,0.3845571206736185,0.4280342735775959
3730,4322,2020-11-02,13758.88,9115.8826,0.31940974110020415,0.3585565847636384,1800.0,24765984.0,16555473.369863013,0.5650999121254795,0.36524520059120025,-0.37247507660937984,0.5595695112973467,0.4007266347072892,4093,0.3821456966382014,0.4250044410860117
3731,4323,2020-11-03,13575.17,9129.7173,0.31300004079170235,0.3489435927072389,1800.0,24435306.0,16577019.17260274,0.5537451183087098,0.3564979412198674,-1.3352104241042828,0.558950789213426,0.39979313315771714,4094,0.37503002732403223,0.41769458492749606
3732,4324,2020-11-04,14023.31,9143.513374999999,0.3263770667301611,0.3658894048076689,1800.0,25241958.0,16599730.043835616,0.577903316267013,0.3734380753691041,3.3011741289427743,0.5613914934554767,,4095,0.3901744742520317,0.43252897181357586
3733,4325,2020-11-05,14155.59,9157.8023,0.3298241298590652,0.36947356764837064,1800.0,25480062.0,16623625.167123288,0.5841985998460951,0.3774049756741179,0.9432865707168947,0.5657749273505941,,4096,0.39411831095436894,0.436799085222102
3734,4326,2020-11-06,15591.39,9172.383974999999,0.3738946562867652,0.4271392761083092,1800.0,28064502.0,16654437.46849315,0.6632145012093922,0.4337758230348266,10.142989447984863,0.5921506183495133,,4097,0.4403304268246725,0.48841755030224654
3735,4327,2020-11-07,15595.77,9190.407374999999,0.3730774898431588,0.42457757774282995,1800.0,28072386.0,16685957.342465753,0.6618085621858044,0.4319096480892924,0.02809242793619937,0.5951988573629039,,4098,0.43982611280038963,0.48773304133739653
3736,4328,2020-11-08,14839.84,9208.806375,0.34862834214531013,0.3907084261748067,1800.0,26711712.0,16715910.328767123,0.6180255907448761,0.39967160818628406,-4.847019416162201,0.5950640796569485,0.4418701449610463,4099,0.4151070226706771,0.46120084492981706
3737,4329,2020-11-09,15490.6,9225.517275,0.3679695784406474,0.41516472970237484,1800.0,27883080.0,16748858.663013699,0.6526691724872711,0.4239635840418368,4.385222482183093,0.6042150128609565,,4100,0.43528405997317143,0.48321102291770973
3738,4330,2020-11-10,15328.53,9243.87455,0.3620009795252877,0.40609981309149873,1800.0,27591354.0,16779884.79452055,0.6420553800609241,0.4155972001539556,-1.0462474016500356,0.5963370998683495,0.44236157802055515,4101,0.4295502406379583,0.4752734522229956
3739,4331,2020-11-11,15317.04,9262.521525,0.3606913197495859,0.4032951012387349,1800.0,27570672.0,16812428.942465752,0.639766462365708,0.41331159002127493,-0.07495826409968931,0.6028816062634511,0.452989332630586,4102,0.428554361687655,0.47475007355440163
3740,4332,2020-11-12,15708.65,9280.284075,0.37185582718052596,0.4168903562688071,1800.0,28275570.0,16846491.501369864,0.6597489216977285,0.4269747250410857,2.556695027237632,0.6065178050312288,,4103,0.44015783582058976,0.4870242451733276
3741,4333,2020-11-13,16295.57,9299.080699999999,0.38893008757655384,0.43820070805309863,1800.0,29332026.0,16883641.28219178,0.6902877883193939,0.4481104726730295,3.7362854223628394,0.6159707472480426,,4104,0.457295987477967,0.5064659652246809
3742,4334,2020-11-14,16339.33,9318.349825,0.3892368260907549,0.4373238346759301,1800.0,29410794.0,16921648.454794522,0.6906782201176188,0.4476113901599573,0.26853924103298343,0.6195142379499351,,4105,0.4579446729391245,0.5070515303222202
3743,4335,2020-11-15,16091.07,9337.7309,0.3805912997602698,0.42472388714567133,1800.0,28963926.0,16959292.520547945,0.6750106898278879,0.4357012403592164,-1.5194013463220357,0.6204709553006252,0.4763504156916756,4106,0.44987314728039535,0.49772853661234434
3744,4336,2020-11-16,15968.16,9357.284249999999,0.3758042946707833,0.4176049128962321,1800.0,28742688.0,16996207.11780822,0.6663353609437473,0.42884802668566374,-0.7638398192289286,0.6182874587495995,0.4732395393019825,4107,0.44551137987272116,0.49206523896979126
3745,4337,2020-11-17,16725.15,9376.434625,0.3978993442393827,0.44556710758287343,1800.0,30105270.000000004,17036750.120547947,0.7057303985533443,0.45625419765569075,4.740621336459561,0.6288039514409052,,4108,0.467316035959347,0.5169285059052572
3746,4338,2020-11-18,17679.72,9397.5381,0.4258073513121701,0.4809709159142634,1800.0,31823496.000000004,17083617.830136985,0.7553820532789357,0.490835537657748,5.707392758809338,0.6495758193192612,,4109,0.49355874582064396,0.5493550705505038
3747,4339,2020-11-19,17798.45,9420.85355,0.4280803776131568,0.4828368670638613,1800.0,32037210.0,17131343.22739726,0.7591608045508174,0.4926405257636137,0.6715604093277427,0.6523722558057342,,4110,0.4961274553700727,0.5518697143612094
3748,4340,2020-11-20,17820.57,9444.944275,0.42737193105862953,0.48082918618709386,1800.0,32077026.0,17179369.989041097,0.7576512887833253,0.4907004949676975,0.12428048509840472,0.6536169621925564,,4111,0.49605270394177725,0.5510370945218467
3749,4341,2020-11-21,18687.45,9469.489425000002,0.45215736770624276,0.511883956105697,1800.0,33637410.0,17233963.643835615,0.8015440976002873,0.5210109789250665,4.8644908664537745,0.6752178603446704,,4112,0.5183962221724315,0.5800350804757327
3750,4342,2020-11-22,18699.75,9496.0161,0.45095106656098716,0.5091399194025572,1800.0,33659550.0,17290248.90410959,0.7989127656889218,0.5182972920866145,0.0658195740991907,0.6835026666018671,,4113,0.5180234968464971,0.5798045345312407
3751,4343,2020-11-23,18422.28,9522.8801,0.44102808855968384,0.49522227937763363,1800.0,33160103.999999996,17344980.0,0.7807917933309287,0.5046649433508251,-1.4838166285645604,0.6794280187214836,0.557489689191217,4114,0.5100871676437359,0.5685370484973817
3752,4344,2020-11-24,18398.91,9549.0357,0.4388124598795272,0.491594063499005,1800.0,33118038.0,17401650.460273974,0.776308784301689,0.5008333439936927,-0.1268572619675723,0.68951321151112,0.5739157028958168,4115,0.5087863351918762,0.5676413663961517
3753,4345,2020-11-25,19172.52,9574.455324999999,0.46046015327829004,0.5186173731225788,1800.0,34510536.0,17461036.997260273,0.814314584605614,0.5269341896734923,4.204651253797098,0.6918904493366028,,4116,0.5280626013527892,0.5900465585615612
3754,4346,2020-11-26,18739.8,9601.830325,0.44593695577206466,0.49884061839023747,1800.0,33731640.0,17518124.95890411,0.7879128955293393,0.5075227981510909,-2.2569803030587643,0.6864324152545305,0.5688090235073717,4117,0.5163013323382524,0.573824502572586
3755,4347,2020-11-27,17151.44,9628.612925,0.3972003232734153,0.43498348440352996,1800.0,30872591.999999996,17565603.583561644,0.7007933225628364,0.44545260859358216,-8.475864203460015,0.6605399412377634,0.533598367867985,4118,0.47268812405459687,0.5186096340209541
3756,4348,2020-11-28,17138.87,9652.817625,0.39555026723472203,0.43201350107711567,1800.0,30849966.0,17613478.010958903,0.697649309827204,0.4428039927080806,-0.07328830698762889,0.662876943824906,0.5372179203372595,4119,0.4716732767157113,0.5170945485646232
3757,4349,2020-11-29,17732.42,9677.0851,0.4118204080623479,0.45211054994256766,1800.0,31918355.999999996,17662669.545205478,0.7264926168687148,0.4625954181975796,3.4631804780595132,0.6605914816739435,,4120,0.4875146337871215,0.5335208514220459
3758,4350,2020-11-30,18191.6,9699.749174999999,0.42413614125279747,0.4669461707036673,1800.0,32744879.999999996,17715110.597260274,0.747917127854611,0.4771044446010423,2.589494270945525,0.6713279807378049,,4121,0.49923541920710623,0.5477778807261715
3759,4351,2020-12-01,19709.73,9722.078674999999,0.46756810953999617,0.5214760013980928,1800.0,35477514.0,17775802.84931507,0.8243771237228186,0.5301436347733637,8.34522526880539,0.6958884417650257,,4122,0.537403769069645,0.5961428467114904
3760,4352,2020-12-02,18792.52,9747.47415,0.43914294041577867,0.4837797071634502,1800.0,33826536.0,17832430.997260273,0.773070280025349,0.4933887633427999,-4.653589876675124,0.6897800921127472,0.5701170856897496,4123,0.5136056818816418,0.5654612441569611
3761,4353,2020-12-03,19226.97,9771.40855,0.4505093982018762,0.49708276659551665,1800.0,34608546.0,17891264.860273972,0.7925053204160518,0.5063722471651791,2.3118240661710088,0.6951474667005915,,4124,0.5239956160026362,0.5776021358469753
3762,4354,2020-12-04,19454.54,9795.8926,0.4557474582946315,0.5025494937325594,1800.0,35018172.0,17951733.468493152,0.8009608267849176,0.5116261879697915,1.1835978315876128,0.7004961724051809,,4125,0.529004595292819,0.58339745574665
3763,4355,2020-12-05,18670.49,9821.6174,0.4314263091981606,0.470524838585141,1800.0,33606882.0,18007333.84109589,0.7571874460492654,0.48033864151938443,-4.0301646813545755,0.6867395179465592,0.5648275965100974,4126,0.5083712264927923,0.5557646632985505
3764,4356,2020-12-06,19155.06,9845.423675,0.4441892311526582,0.4857250042176249,1800.0,34479108.0,18064578.13150685,0.7791631898888725,0.4951032632053709,2.595379125025632,0.6879896516992443,,4127,0.5201065037878543,0.5687128073252709
3765,4357,2020-12-07,19377.66,9870.17885,0.4492442338679934,0.490964892081711,1800.0,34879788.0,18123129.0739726,0.7874319714939771,0.5002353030841726,1.1620950286764797,0.6915858798981761,,4128,0.5250155811841974,0.5740796436017046
3766,4358,2020-12-08,19181.41,9895.370050000001,0.4421420288092513,0.4806640859985785,1800.0,34526538.0,18180625.610958904,0.7741973775093293,0.4903618068207876,-1.0127641830850576,0.6890617976582407,0.5668327014075301,4129,0.5193885511635224,0.5659692746599517
3767,4359,2020-12-09,18318.87,9920.308175000002,0.4158790160923128,0.4463054671779487,1800.0,32973966.0,18234780.706849314,0.7271110753010344,0.45702050650651416,-4.496749717565085,0.6855074865452595,0.5609532826388767,4130,0.4964003182914177,0.5380373116524145
3768,4360,2020-12-10,18554.15,9942.560225000001,0.4214654582566074,0.4522478688480628,1800.0,33397470.000000004,18290671.397260275,0.7362543694071273,0.4630113044678788,1.2843586967973497,0.6913803734152478,,4131,0.5019113465045935,0.5443784534832529
3769,4361,2020-12-11,18247.76,9965.670124999999,0.41143388593962354,0.4383982188438331,1800.0,32845967.999999996,18345142.10958904,0.7178499539446769,0.4498201019926704,-1.6513286784897385,0.6886287750516803,0.5647385344207616,4132,0.4931638962036971,0.5332158053293635
3770,4362,2020-12-12,18029.36,9987.931175,0.4040121934422757,0.4279524995697117,1800.0,32452848.0,18398600.630136985,0.7040694598120407,0.439916855260783,-1.1968592309412052,0.6866059506244926,0.561562948702549,4133,0.4866569285558209,0.5248689812108541
3771,4363,2020-12-13,18803.44,10009.993975,0.4249929341739869,0.4531817046031176,1800.0,33846192.0,18455567.27671233,0.740403395056874,0.4648811933507544,4.293441364529849,0.6944258125868461,,4134,0.5063637691712656,0.5473748014904741
3772,4364,2020-12-14,19164.48,10035.087475,0.4339400307692386,0.4633561565626958,1800.0,34496064.0,18515222.432876714,0.7555435149974573,0.47503452696888,1.9200741991890924,0.7034613924057687,,4135,0.5149010318170985,0.5577061089201898
3773,4365,2020-12-15,19276.59,10060.975149999998,0.4357217340673579,0.4646110194740935,1800.0,34697862.0,18575216.432876714,0.7580571524502349,0.47636979584146727,0.5849884786855775,0.7034001730230769,,4136,0.5170421510366513,0.5592003376488136
3774,4366,2020-12-16,19439.75,10086.573825,0.4389576838138046,0.46758873891494146,1800.0,34991550.0,18637157.194520548,0.7630104103614119,0.47943692291423123,0.8464152632804867,0.7114035193546818,,4137,0.5204399615772852,0.563472872822726
3775,4367,2020-12-17,21379.48,10113.378675,0.4923562875269781,0.5330979668309376,1800.0,38483064.0,18709982.531506848,0.8560095196075489,0.5435440916880405,9.978163299425136,0.7432896209805586,,4138,0.5658463247380553,0.6223573018953532
3776,4368,2020-12-18,22847.46,10144.823574999999,0.5318709920642124,0.5807641761602803,1800.0,41125428.0,18786732.410958905,0.9246019245099961,0.5902109776874972,6.866303577074828,0.7342814686103134,,4139,0.5973111011297815,0.6598401066936801
3777,4369,2020-12-19,23150.79,10180.036175,0.5381654539773859,0.5871892342283194,1800.0,41671422.0,18865636.175342467,0.9348640513420728,0.5962847166648999,1.3276311677534514,0.7406981639297405,,4140,0.602962071176758,0.6666939485531961
3778,4370,2020-12-20,23869.92,10216.33235,0.5559880666978527,0.6075976100008037,1800.0,42965856.0,18947892.476712327,0.965323443173416,0.6162416055294533,3.1062870856674696,0.7463146888771324,,4141,0.6170428262134776,0.684751373415356
3779,4371,2020-12-21,23490.58,10254.862925,0.5428965862934629,0.5898240101629847,1800.0,42283044.0,19028509.693150684,0.9417290299384371,0.5988468801074374,-1.5891967798802753,0.7444793970497745,0.6404298538637544,4142,0.6085248929826069,0.671050132755784
3780,4372,2020-12-22,22745.48,10292.382625,0.5198016307290939,0.5598974801201183,1800.0,40941864.0,19103621.819178082,0.9007842966340222,0.5695827022426128,-3.1719097612745273,0.7266273682468949,0.6158754204628941,4143,0.5921550776513643,0.6448080926040177
3781,4373,2020-12-23,23824.99,10327.9865,0.5475189959274097,0.5925469337842164,1800.0,42884982.0,19185006.03287671,0.9486010249118608,0.6015583847861155,4.746041850952376,0.7422615795458462,,4144,0.6138905845869078,0.6743962505903928
3782,4374,2020-12-24,23253.37,10367.108999999999,0.529258070188771,0.5686544227517134,900.0,20928033.0,19206586.28219178,0.3543600392530565,0.5782528048508202,-2.399245498109348,0.7395354446291504,0.6325575281081616,4145,0.6013694639732771,0.5619050409411314
3783,4375,2020-12-25,23715.53,10404.940425,0.5396300202574399,0.5800111507125233,900.0,21343977.0,19229591.983561642,0.36490286471720057,0.5894086796524904,1.987496866045646,0.7453774108913102,,4146,0.6101645074996802,0.5715824389551074
3784,4376,2020-12-26,24693.58,10444.024725,0.5639759248578835,0.6083618270556228,900.0,22224222.0,19255001.030136988,0.3878540547839871,0.6171578813067203,4.124090838366268,0.7544394317558033,,4147,0.6290020309744802,0.593465191789083
3785,4377,2020-12-27,26443.21,10486.716,0.6089444070698672,0.6616845505661928,900.0,23798889.0,19284479.975342467,0.4292904120185005,0.6692747810320125,7.085363888103702,0.7693886708250547,,4148,0.6614179277840465,0.6333334582159458
3786,4378,2020-12-28,26246.58,10534.60815,0.6003267512709372,0.6495557675333319,900.0,23621922.0,19313192.293150686,0.42358627879705507,0.657349982330505,-0.7435935349755063,0.7662634034010597,0.6664913776317267,4149,0.6570176711232261,0.6256833090760191
